category,product_name,product_url,date,verified_purchase,star_rating,review_text,variant,helpful_count,language_type,sentiment_polarity,aspects,authenticity,notes
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,4/8/26,TRUE,5,recommend 👍,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,1/26/25,TRUE,4,Reliable ✔️,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,11/15/25,TRUE,5,🙏🙏🙏good,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,5/14/26,TRUE,5,good seller,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,9/6/25,TRUE,5,good,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,6/20/26,TRUE,5,Good,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,4/1/26,TRUE,5,good,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,1/5/25,TRUE,5,Good,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,5/27/25,TRUE,5,great 👍,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,4/5/26,TRUE,5,good,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,4/6/26,TRUE,4,it's ok,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,1/6/26,TRUE,5,Good,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,3/18/26,TRUE,5,Good,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,4/30/26,TRUE,5,Best,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,2/3/25,TRUE,5,Good,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,2/2/25,TRUE,5,❤️❤️❤️,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,6/13/26,TRUE,5,Good,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,1/16/26,TRUE,5,Great.,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,6/20/26,TRUE,5,Good,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,2/14/25,TRUE,5,Good,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,9/17/25,TRUE,5,👌 super,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,6/12/25,TRUE,5,good,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,8/12/25,TRUE,5,Nice,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,4/23/25,TRUE,5,,Color Family:1 Month,1,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,12/7/25,TRUE,5,,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,1/15/26,TRUE,3,Stopped working after 14 days.,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,4/1/26,TRUE,1,"these mfs prolly scam you through the days 
i purchased at 31/3 11.45 pm but the mf told the plan ends on 29/4 like i argued that's 29 days but the motherfuckers told 31/3 is totally calculated as a full day even though it's 15 mins only and even the plan cancels at 29 beginning that's 28days 
motherfuckers and the invoice is unnecessary and very small which is unnecessary like their scamming fake accounts which makes fake payments and your device will be blocked sometimes and should ask these seller fucker to unlock by a big procedure of sending code to the seller scammers fake account mails",Color Family:1 Month,2,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,4/7/26,TRUE,1,"these motherfckers keep logging out many times
and fckers give an account which forginers use, those mufvkers keep changing the app language always and this scamming fckers are lame",Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,3/12/26,TRUE,2,"They were busy, so I had to wait for a while because of a password issue, but they resolved it. Everything is working perfectly now. However, it expires earlier than the full time period.",Color Family:1 Month,1,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,6/13/26,TRUE,1,ganna epa. mala jarawak. service eka anthimai. message walata reply dannah dawasak withara yanawa. me account eka aragena sathiyak athulatha dawas dekai balanna pluwan une anith dawas hemadama errors.,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,6 hours ago,TRUE,2,"Order damamma o login dunna.. order gedarata invoice eka labuna dawase account rka expire una. 
Dawas 4 i baluwe. Eelangata aluth account is kak dunna eth email verification ganna support eka nam dunne na… mata nam bad experience ekak thamai thiyenne…",Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,1/16/26,TRUE,2,Someone view the same profile. Viewing history changes continuasly. Can't keep viewing history.,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,4/12/26,TRUE,1,"never replies to messages.
keeps us waitinf until he finish his quests.
not recommended.",Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,5/16/26,TRUE,1,really garbage service. highly not recommended,Color Family:1 Month,1,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,5/1/26,TRUE,1,the seller is really slow to reply. very poor,Color Family:1 Month,1,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,5/1/26,TRUE,1,the seller is really slow to reply. very poor,Color Family:1 Month,1,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,11/28/25,TRUE,2,Account was uneccessible after 20 days.,Color Family:1 Month,1,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,3/10/26,TRUE,1,Scammer don’t buy from him,Color Family:1 Month,0,,,,,
electronics,Netflix 1 Month 4K UHD,https://www.daraz.lk/products/netflix-1-month-4k-uhd-i292245923.html,1/8/26,TRUE,1,it's only HD quality.,Color Family:1 Month,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,6/19/24,TRUE,5,so nice,Color Family:White,25,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,9/14/25,TRUE,5,best quality product 😄😄 I recommend this product,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,10/10/25,TRUE,5,සුපිරි බයනැතුව ගන්න නියමයි👍👍👍👍👍❤️❤️❤️❤️,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,5/15/26,TRUE,5,good,Color Family:White,1,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,4/8/24,TRUE,5,Patteme pattai 🔥🔥🔥 spire baduvak Good quality and maru this price ekete hontheteme vatineva👍🌹🌹🌹🌹 tnx daraz,Color Family:White,7,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,6/26/24,TRUE,4,හොඳට wada කරනවා සුපිරි baduwak,Color Family:White,4,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,4/24/24,TRUE,5,Fantastic,Color Family:White,8,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,10/29/25,TRUE,5,Good but its not fix for head to heavy for head. Vision is 50/50 not good quality. Bud its 1st tike vr user to ok. But I think price will be to heavy for this. Need to low price,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,4/28/25,TRUE,5,"ගන්න එපා. මූනට සෙට් වෙනව පංච් කෑල්ල නැතුව තමයි මට ආවේ රිටන් කරා ඒත් ආපහු ඒකමයි ආවේ.
Don't buy it. It came without the five pieces that fit the face. I returned it but it came back the same.
වැඩක්ම නෑ, ගන්න නම් එපා 
අරන් රිටන් කරත් එන්නේ ආපහු ඒකමයි  
Don't buy this.",Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,5/2/25,TRUE,5,"good
   ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥           

බය  නැටූඋව   ගන්න  කිසි  අඋලක්  na
supiri  daras ekata istuti",Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,9/3/25,TRUE,5,Meka hari yanne  poru karanne kattiya  revettana vaa hello phone eka thamma vitharai kedunaa aiyyo phone eka thannavath pe,Color Family:White,3,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,12/16/25,TRUE,5,කිසිම වැඩක් නැ හොද කොලිටියක් ගන්න බැහැ මගේ පොන් එක redmi note 12 ඒක දාන්න බැ මෙකට ලොකු පෝන් දාන්න බැ පෝන් එකෙ ආලොකය වැඩි කරත් කිසිම කොලිටියකින් බලන්න බැ විඩියො අනික මෙකෙ ඇහැ වටේට එන ස්පන්ච් එක වගේ නැ ටක වෙලාවක් දාන් ඉද්දි රිදෙනවා,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,9/18/25,TRUE,5,Excellent item for the cheap price. Lens bit blurry and I can't focus one side. anyway it works overall. Thanks seller♥️,Color Family:White,3,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,11/7/25,TRUE,5,Great VR box. It is absolutely amazing. It's good for those who didn't experience the  VR experience  and those who need a cheap one. So don't be afraid guys buy this product now..! 😁,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,9/23/25,TRUE,5,"Dear daraz, I'm not really happy with your product because it's no matching your image and descriptions Because it's to blur and not good for eye, Thank you.",Color Family:White,6,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,11/25/25,TRUE,5,"this product is good but one a problem
2iye to 1pic not fully mobile senter part missing 
I try to adjust and you tube tricks but not use this 
this is my lose order😢",Color Family:White,1,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,12/2/25,TRUE,4,good. worth for the price.  can't get a luxury feeling. i used it a for a month and no any issues.,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,12/4/25,TRUE,5,very nice product but box little damage but product is in very good condition,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,9/29/25,TRUE,5,ගනටනම් ගොඩක් හොදයි.බය නැතුව ගන්න.packing එකත් හොදට එවල තිබ්බ.මරු 👌♥️😁,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,11/18/25,TRUE,5,ගානට හොදයි.ඒත් කාච ටිකක් සීරිල. මේකෙ හැබැයි රූප එච්චර කොලිටිම නෑ😭😭,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,3/13/26,TRUE,5,gewana ganata shape ekatama hariyana videos hoygnna thma amaru,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,9/18/25,TRUE,5,vr box  ඉතමත්  හොදයි  මේගනට  පාඩුත්  නැ  ඉමත්  ඉමනට  ලැබුනා,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,5/14/26,TRUE,5,Meke sponch ekj nh munt set wen then...ek nis dgn inn amrui,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,11/18/25,TRUE,5,hariyata adjust venne na bodai mage phone eka dannath madi,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,4/28/25,TRUE,5,adoo patta bande බීම ටිකක් දාල දුම කටේ දාගන්නත් පුලුවන්,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,10/24/25,TRUE,5,හිතුවට වඩා හොදට තිබුනා පැකින් එකත් සුපිරියටම කරලා තිබුනා,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,5/1/25,TRUE,5,Good product and (fast delivery) best quality,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,5/6/26,TRUE,5,it's good but no sponch in this product,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,1/16/26,TRUE,5,very nice and good product. I'm so happy,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,4/18/25,TRUE,5,hadak ne Gabba epa Meka hugak hayiya ne,වර්ණ කාණ්ඩය:සුදු,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,11/16/25,TRUE,5,it is walking cinema hall it's  good.,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,10/6/25,TRUE,5,superb best quality product 😍😍😍😍,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,4/11/26,TRUE,5,good product fast delivery thank you,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,7/28/25,TRUE,5,good godak hodata pak karala tebuna,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,10/14/25,TRUE,5,"supiri product ekk, ganata paadu na",Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,3/17/25,TRUE,5,Supiri product ekak delivery good♥️,Color Family:White,2,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,10/31/25,TRUE,5,Price එකෙ හැටියට ගොඩක් වටිනවා ❤️,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,10/6/25,TRUE,5,සුපිරි භාණ්ඩෙ. 😁😁 Thanks daraz,Color Family:සුදු,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,10/16/24,TRUE,5,valuable for money .recommend ❤️,Color Family:White,1,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,11/7/25,TRUE,5,"ගොඩක් හොදයි 
බය නැතුව ගන්න .",වර්ණ කාණ්ඩය:සුදු,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,10/20/25,TRUE,5,හොඳයි😎 නියමයි super ❤️❤️❤️🥰,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,11/17/25,TRUE,5,.මේක වැඩක් නෑ.punch එකක් නෑ,වර්ණ කාණ්ඩය:සුදු,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,11/16/25,TRUE,5,අවුලක්‌ නෑ. හොදයි. but.... ❗,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,9/16/25,TRUE,5,Really satisfied thank you,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,9/15/25,TRUE,5,හොදයි . අවුල්ක් නෑ ..,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,3/2/26,TRUE,5,කෑලි දෙකක් ආවේ නෑ 😢😢,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,10/4/25,TRUE,5,#1 Best product #win,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,12/23/25,TRUE,5,Hodai awlak ne ♥,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,11/14/25,TRUE,5,Good Product ♥️,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,11/14/25,TRUE,5,good product,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,11/9/25,TRUE,5,good  item,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,9/30/25,TRUE,5,super,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,1/2/25,TRUE,5,awesome,Color Family:White,1,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,12/12/25,TRUE,3,"DO NOT BUY THIS! This product doesn't fit properly. It has no punch around . It's not that good vision is kinda blurry 😕 
and also it's too heavy and loose I'm not happy with this product. DON'T BUY IT!",Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,11/14/25,TRUE,3,"Hodata pack karala thibba.
munata set wena thana punch eka nm thibbe na😒💔samahara than poddak witahra hirila ehenath thibba. wena nm aulak na❤.dawas 2ken awa",Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,10/25/25,TRUE,3,"iterm ekanam aulak na supiri 
eth podi seen ekakata thiyenne meke eka paththaka glass eka poddak hirila thiyenawa 
habai eka aulak na 
video ekak balanakota eka penne na eka nisa aulak na 
shep ithin 
podi seen ekakata thiyenne eka thama",Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,8/28/25,TRUE,3,හොදයි අවුලක් නැහැ මගේ පෝන් එකනම් දාන්න බැහැ . ඒ වුනාට ගෙව්ව ගානට වටිනවා . පොඩ්ඩක් දැම්මම හැබැයි ඔලුව රිදෙනවා quality එක ටිකක් මදි හැබැයි මගෙ එක එනකොට පෝන් එක රදවන කෑල්ල ගැලවිලා තිබ්බෙ,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,11/24/25,TRUE,3,Metrials are supper cheap and it got broke. Be aware about your phone dimensions because not every phone has the same dimensions. Anyway worth the price. Gets the job done,Color Family:White,0,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,6/12/24,TRUE,5,Excellent product.thanks daraz,Color Family:White,1,,,,,
electronics,3D View Virtual Reality VR Box Glasses Headset Gear Theater Panorama For Smartphones,https://www.daraz.lk/products/3d-view-virtual-reality-vr-glasses-gear-theater-panorama-smartphones-i114312651.html,6/6/24,TRUE,5,නියමයි හැමොම ගන්න,Color Family:White,2,,,,,
